"Tc (K)(y in (Zr1-yLny)PS), created by Plot Digitizer, 2.6.8",
"Date: 22/03/25, 15:55:19",
,
,
13,
y in (Zr1-yLny)PS,Tc (K)
Ln=Y,
0,3.64162
0.254826,4.9711
0.403475,4.88439
0.503861,5.34682
0.503861,4.9711
0.604247,5.34682
Ln=Lu,
0,3.72832
0.198842,5.46243
0.250965,5.80925
0.299228,5.80925
0.328185,5.89595
0.399614,6.41618
0.50193,5.78035
