****			
FIGNO: MHC131056			
XPROP: T			
XUNIT: K			
YPROP: Hc			
YUNIT: Oe			
PPROP: 			
PUNIT:			
SAMPLE: AuGa2			
****			

XDATA	YDATA	PDATA	NUMBER
1.349 	68.1 	1	1
1.390 	58.1 	1	2
1.428 	49.4 	1	3
1.444 	41.5 	1	4
1.475 	35.6 	1	5
1.491 	29.4 	1	6
1.513 	24.5 	1	7
1.538 	20.3 	1	8
1.564 	15.0 	1	9
1.576 	10.2 	1	10
1.617 	0.2 	1	11
