****			
FIGNO:MHC150581			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1  I//c, H//a,  2  I//a, H//c"			
PUNIT:			

****			
xdata	ydata	pdata	number
0.110 	0.808 	1	1
0.200 	0.779 	1	2
0.296 	0.757 	1	3
0.396 	0.722 	1	4
0.496 	0.681 	1	5
0.597 	0.615 	1	6
0.702 	0.558 	1	7
0.802 	0.505 	1	8
0.897 	0.454 	1	9
1.002 	0.397 	1	10
1.098 	0.356 	1	11
1.298 	0.265 	1	12
1.503 	0.189 	1	13
0.095 	0.461 	2	1
0.196 	0.429 	2	2
0.305 	0.448 	2	3
0.396 	0.397 	2	4
0.501 	0.397 	2	5
0.597 	0.338 	2	6
0.697 	0.297 	2	7
0.797 	0.290 	2	8
0.902 	0.271 	2	9
0.998 	0.237 	2	10
1.098 	0.218 	2	11
1.303 	0.148 	2	12
1.499 	0.098 	2	13
1.900 	0.000 	2	14
