****			
FIGNO: MHC157738			
XPROP: t = T/Tc			
XUNIT: 			
YPROP: h* = Hc2(T)/{(-dHc2/dT)*Tc}			
YUNIT: 			
PPROP: P			
PUNIT: GPa			
SAMPLE: Ag0.05Bi1.95Se3			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.621 	0.406 	20.5	1
0.629 	0.377 	20.5	2
0.654 	0.351 	20.5	3
0.659 	0.333 	20.5	4
0.693 	0.302 	20.5	5
0.714 	0.278 	20.5	6
0.735 	0.253 	20.5	7
0.765 	0.226 	20.5	8
0.793 	0.203 	20.5	9
0.815 	0.178 	20.5	10
0.845 	0.151 	20.5	11
0.873 	0.126 	20.5	12
0.918 	0.104 	20.5	13
0.932 	0.076 	20.5	14
0.954 	0.051 	20.5	15
