---------			
FIGNO:MHC150183			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kOe			
"PPROP:1 H//ab, 2  H//c"			
PUNIT:			
---------			
xdata	ydata	pdata	number
2.35	22.32	1	1
2.43	21.44	1	2
2.57	19.44	1	3
2.7	18.06	1	4
2.78	17.43	1	5
2.86	16.43	1	6
2.96	15.3	1	7
3.14	13.42	1	8
3.27	11.54	1	9
3.43	9.78	1	10
3.6	7.9	1	11
3.75	6.52	1	12
3.84	5.52	1	13
3.92	4.51	1	14
4.03	3.26	1	15
4.12	2.26	1	16
4.21	1.5	1	17
4.34	0.88	1	18
4.45	0.13	1	19
2.34	19.31	2	1
2.43	18.43	2	2
2.52	17.05	2	3
2.64	15.67	2	4
2.74	14.55	2	5
2.84	13.42	2	6
2.95	12.41	2	7
3.16	10.53	2	8
3.36	9.03	2	9
3.51	8.15	2	10
3.65	7.27	2	11
3.77	6.52	2	12
3.91	5.39	2	13
4.01	4.39	2	14
4.13	3.39	2	15
4.29	1.63	2	16
4.48	0.13	2	17
