---------			
FIGNO:HIR30310			
XPROP:T/Tc			
XUNIT:			
YPROP:Hirr			
YUNIT:T			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.51	5.05	1	1
0.55	4.04	1	2
0.6	3.03	1	3
0.68	2.02	1	4
0.78	1.04	1	5
0.79	0.91	1	6
0.81	0.72	1	7
0.84	0.59	1	8
0.86	0.46	1	9
0.89	0.39	1	10
0.91	0.26	1	11
0.94	0.16	1	12
1	0.03	1	13
