----------
FIGNO: SP1409
XPROP: T
XUNIT: K
YPROP: C/T
YUNIT: J/mol¥K2
PPROP: 
PUNIT: 

----------
xdata	ydata	pdata	number
3.73	.969	1	1
3.828	.927	1	2
4.123	.883	1	3
4.221	.858	1	4
4.319	.838	1	5
4.515	.82	1	6
4.81	.803	1	7
4.908	.779	1	8
4.908	.765	1	9
5.104	.744	1	10
5.104	.734	1	11
5.399	.703	1	12
5.791	.675	1	13
6.086	.651	1	14
6.479	.617	1	15
6.871	.603	1	16
7.166	.589	1	17
7.558	.575	1	18
7.951	.547	1	19
8.344	.52	1	20
8.932	.499	1	21
9.423	.482	1	22
10.11	.465	1	23
10.994	.444	1	24
11.583	.433	1	25
12.564	.437	1	26
13.252	.437	1	27
13.841	.44	1	28
14.92	.447	1	29
15.902	.458	1	30
16.687	.471	1	31
17.571	.485	1	32
18.258	.506	1	33
19.337	.516	1	34
19.828	.547	1	35
20.81	.568	1	36
21.791	.596	1	37
22.577	.624	1	38
24.049	.641	1	39
25.423	.686	1	40
26.896	.734	1	41
29.644	.803	1	42
31.117	.848	1	43
33.08	.889	1	44
34.748	.941	1	45
36.515	.99	1	46
