****			
FIGNO:OHC418			
XPROP:T/Tc			
XUNIT:			
YPROP:Hirr			
YUNIT:T			
PPROP:MT %			
PUNIT:x  in ET1-xMTx			

****			
xdata	ydata	pdata	number
0.196 	0.899 	0	1
0.216 	0.698 	0	2
0.271 	0.449 	0	3
0.325 	0.288 	0	4
0.380 	0.199 	0	5
0.435 	0.146 	0	6
0.490 	0.098 	0	7
0.228 	0.538 	0.01	1
0.283 	0.297 	0.01	2
0.341 	0.197 	0.01	3
0.398 	0.130 	0.01	4
0.456 	0.087 	0.01	5
0.514 	0.059 	0.01	6
0.571 	0.043 	0.01	7
0.629 	0.037 	0.01	8
0.685 	0.023 	0.01	9
0.740 	0.021 	0.01	10
0.252 	0.297 	0.05	1
0.379 	0.110 	0.05	2
0.504 	0.043 	0.05	3
0.568 	0.032 	0.05	4
0.632 	0.021 	0.05	5
