****			
FIGNO: MHC151123			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: kOe			
PPROP:			
PUNIT:			
SAMPLE: YRuB2			
****			

XDATA	YDATA	PDATA	NUMBER
2.97 	29.15 	1	1
3.56 	26.32 	1	2
3.97 	23.50 	1	3
4.57 	18.86 	1	4
4.77 	17.31 	1	5
4.98 	16.04 	1	6
5.16 	14.91 	1	7
5.37 	13.92 	1	8
5.57 	12.23 	1	9
5.78 	11.52 	1	10
5.96 	9.83 	1	11
6.19 	8.42 	1	12
6.41 	7.29 	1	13
6.58 	6.03 	1	14
6.78 	4.76 	1	15
6.98 	3.63 	1	16
7.21 	2.50 	1	17
7.40 	1.51 	1	18
7.60 	0.66 	1	19
7.80 	0.09 	1	20
