****			
FIGNO: MTHC156622			
XPROP: T			
XUNIT: K			
YPROP: k<c>/T			
YUNIT: uW/K2.cm			
PPROP: H			
PUNIT: T			
"sample: Ba1-xKxFe2As2,  x=0.337"			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.054 	0.94 	0	1
0.063 	1.00 	0	2
0.072 	1.08 	0	3
0.078 	1.16 	0	4
0.083 	1.28 	0	5
0.092 	1.39 	0	6
0.101 	1.58 	0	7
0.112 	1.77 	0	8
0.127 	2.15 	0	9
0.142 	2.44 	0	10
0.162 	2.92 	0	11
0.187 	3.63 	0	12
0.219 	4.53 	0	13
0.249 	5.50 	0	14
0.282 	6.41 	0	15
0.324 	8.03 	0	16
0.366 	9.58 	0	17
0.056 	1.41 	15	1
0.063 	1.51 	15	2
0.069 	1.63 	15	3
0.076 	1.63 	15	4
0.083 	1.75 	15	5
0.090 	1.89 	15	6
0.102 	2.13 	15	7
0.111 	2.42 	15	8
0.122 	2.60 	15	9
0.136 	3.15 	15	10
0.152 	3.59 	15	11
0.172 	4.13 	15	12
0.206 	5.26 	15	13
0.238 	6.42 	15	14
0.271 	7.61 	15	15
0.316 	9.33 	15	16
0.361 	11.09 	15	17
