****			
FIGNO: MTC152276			
XPROP: B-CONTENT			
XUNIT: E+20/CM3			
YPROP: TC			
YUNIT: K			
PPROP: 			
PUNIT:			
SAMPLE: B-doped diamond film			
****			

XDATA	YDATA	PDATA	NUMBER
2.9 	0.16 	(111)film	1
3.7 	0.14 	(111)film	2
4.0 	0.16 	(111)film	3
4.2 	0.42 	(111)film	4
4.6 	1.84 	(111)film	5
5.1 	1.54 	(111)film	6
5.2 	1.68 	(111)film	7
5.8 	1.72 	(111)film	8
9.2 	2.47 	(111)film	9
10.0 	2.26 	(111)film	10
10.6 	2.96 	(111)film	11
11.6 	3.05 	(111)film	12
11.2 	3.73 	(111)film	13
14.3 	3.54 	(111)film	14
12.6 	4.55 	(111)film	15
21.6 	5.17 	(111)film	16
25.7 	5.34 	(111)film	17
73.3 	6.18 	(111)film	18
90.2 	6.78 	(111)film	19
69.2 	7.32 	(111)film	20
70.8 	7.97 	(111)film	21
85.1 	8.25 	(111)film	22
1.9 	0.19 	(001)film	1
3.9 	1.98 	(001)film	2
5.0 	2.70 	(001)film	3
7.1 	2.96 	(001)film	4
7.9 	3.89 	(001)film	5
87.1 	3.71 	(001)film	6
80.4 	4.41 	(001)film	7
101.2 	4.50 	(001)film	8
3.4 	0.21 	(110)film	1
9.3 	0.19 	(110)film	2
18.6 	3.50 	(110)film	3
22.4 	3.92 	(110)film	4
21.6 	4.15 	(110)film	5
39.8 	3.50 	(110)film	6
