---------			
FIGNO:OTC150			
XPROP:H			
XUNIT:kOe			
"YPROP:Tc, Tn"			
YUNIT:K			
"PPROP:Tc for 1 H//a, 2 H//c, 3 H//b: Tn for 4 H//b,c,  5 H//a"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	1.05	1	1
2.5	0.9	1	2
8.1	0.77	1	3
10.1	0.7	1	4
2.5	0.74	2	1
5.1	0.58	2	2
0.5	0.86	3	1
0.8	0.75	3	2
0.3	2.48	4	1
2.6	2.5	4	2
5.1	2.5	4	3
8.1	2.45	4	4
10.1	2.45	4	5
12.1	2.4	4	6
15	2.34	4	7
18.1	2.25	4	8
20.1	2.19	4	9
25.1	1.98	4	10
26	1.89	4	11
30.1	1.75	4	12
30.1	1.68	4	13
0.1	2.48	5	1
2.5	2.44	5	2
5	2.4	5	3
8.1	2.25	5	4
10.1	2.1	5	5
12.1	1.96	5	6
15.1	1.63	5	7
