----------
FIGNO: THC5091
XPROP: T
XUNIT: K
YPROP: THERMAL-C
YUNIT: W/MK
PPROP: 
PUNIT: Z

----------
xdata	ydata	pdata	number
77.916	4.146	1	1
78.913	1.841	1	2
79.91	.975	1	3
84.397	1.076	1	4
87.886	1.153	1	5
91.874	1.204	1	6
95.364	1.242	1	7
100.349	1.255	1	8
104.337	1.319	1	9
110.818	1.382	1	10
114.806	1.459	1	11
121.286	1.484	1	12
125.773	1.548	1	13
130.758	1.573	1	14
135.743	1.599	1	15
141.226	1.65	1	16
145.713	1.624	1	17
150.698	1.675	1	18
170.14	1.713	1	19
178.614	1.777	1	20
182.602	1.764	1	21
190.08	1.764	1	22
198.056	1.841	1	23
203.041	1.815	1	24
206.032	1.662	1	25
210.02	1.637	1	26
216.002	1.624	1	27
220.489	1.662	1	28
225.972	1.65	1	29
235.444	1.688	1	30
241.426	1.662	1	31
246.411	1.662	1	32
266.849	1.713	1	33
