****			
FIGNO: OHC643-2			
XPROP:  H-direction (azimuth angle)			
XUNIT: degree			
YPROP: Hc2			
YUNIT: T			
PPROP: Hc2 defined by			
PUNIT: R			
sample: beta''-(ET)2SF5CH2CF2SO3			
****			
			
XDATA	YDATA	PDATA	NUMBER
-100 	10.46 	R=0.5Rn	1
-90 	10.60 	R=0.5Rn	2
-80 	10.58 	R=0.5Rn	3
-69 	10.28 	R=0.5Rn	4
-60 	9.98 	R=0.5Rn	5
-50 	9.80 	R=0.5Rn	6
-40 	9.66 	R=0.5Rn	7
-30 	9.67 	R=0.5Rn	8
-20 	9.69 	R=0.5Rn	9
-10 	9.84 	R=0.5Rn	10
0 	9.65 	R=0.5Rn	11
10 	9.69 	R=0.5Rn	12
20 	10.04 	R=0.5Rn	13
30 	10.22 	R=0.5Rn	14
41 	10.50 	R=0.5Rn	15
50 	10.74 	R=0.5Rn	16
60 	10.78 	R=0.5Rn	17
70 	10.79 	R=0.5Rn	18
80 	10.79 	R=0.5Rn	19
90 	10.61 	R=0.5Rn	20
100 	10.27 	R=0.5Rn	21
-100 	9.06 	R=0.7Rn	1
-90 	9.35 	R=0.7Rn	2
-79 	9.31 	R=0.7Rn	3
-70 	9.01 	R=0.7Rn	4
-60 	8.66 	R=0.7Rn	5
-50 	8.43 	R=0.7Rn	6
-40 	8.33 	R=0.7Rn	7
-30 	8.35 	R=0.7Rn	8
-20 	8.40 	R=0.7Rn	9
-9 	8.59 	R=0.7Rn	10
0 	8.43 	R=0.7Rn	11
10 	8.47 	R=0.7Rn	12
20 	8.87 	R=0.7Rn	13
29 	8.89 	R=0.7Rn	14
41 	9.12 	R=0.7Rn	15
49 	9.32 	R=0.7Rn	16
60 	9.37 	R=0.7Rn	17
70 	9.41 	R=0.7Rn	18
81 	9.52 	R=0.7Rn	19
90 	9.35 	R=0.7Rn	20
100 	8.95 	R=0.7Rn	21
-100 	8.27 	R=0.9Rn	1
-91 	8.55 	R=0.9Rn	2
-80 	8.49 	R=0.9Rn	3
-70 	8.24 	R=0.9Rn	4
-60 	7.96 	R=0.9Rn	5
-50 	7.82 	R=0.9Rn	6
-40 	7.76 	R=0.9Rn	7
-30 	7.79 	R=0.9Rn	8
-20 	7.81 	R=0.9Rn	9
-10 	8.03 	R=0.9Rn	10
0 	7.91 	R=0.9Rn	11
10 	7.97 	R=0.9Rn	12
20 	8.25 	R=0.9Rn	13
30 	8.29 	R=0.9Rn	14
40 	8.34 	R=0.9Rn	15
49 	8.49 	R=0.9Rn	16
60 	8.55 	R=0.9Rn	17
70 	8.60 	R=0.9Rn	18
80 	8.72 	R=0.9Rn	19
90 	8.56 	R=0.9Rn	20
100 	8.27 	R=0.9Rn	21
