****			
FIGNO: MHC158410			
XPROP: T			
XUNIT:  K			
"YPROP:   Hc1, Hc2"			
"YUNIT:   mT,  T"			
PPROP: 			
PUNIT: 			
SAMPLE:  Ru0.55Rh0.45P			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.501 	5.639 	Hc1	1
1.005 	4.977 	Hc1	2
1.665 	4.531 	Hc1	3
1.800 	4.414 	Hc1	4
2.004 	3.785 	Hc1	5
2.247 	3.579 	Hc1	6
2.490 	3.085 	Hc1	7
2.751 	2.550 	Hc1	8
3.008 	1.994 	Hc1	9
3.256 	1.439 	Hc1	10
3.510 	0.784 	Hc1	11
3.759 	0.026 	Hc1	12
0.804 	2.611 	Hc2(RES)	1
1.084 	2.393 	Hc2(RES)	2
1.329 	2.217 	Hc2(RES)	3
1.562 	1.992 	Hc2(RES)	4
1.803 	1.812 	Hc2(RES)	5
2.032 	1.607 	Hc2(RES)	6
2.261 	1.416 	Hc2(RES)	7
2.465 	1.214 	Hc2(RES)	8
2.662 	0.999 	Hc2(RES)	9
2.886 	0.798 	Hc2(RES)	10
3.138 	0.610 	Hc2(RES)	11
3.341 	0.410 	Hc2(RES)	12
3.536 	0.214 	Hc2(RES)	13
3.669 	0.102 	Hc2(RES)	14
3.724 	0.082 	Hc2(RES)	15
3.761 	0.041 	Hc2(RES)	16
3.798 	0.004 	Hc2(RES)	17
1.591 	2.010 	Hc2(SP)	1
2.695 	1.002 	Hc2(SP)	2
3.248 	0.513 	Hc2(SP)	3
3.442 	0.285 	Hc2(SP)	4
3.625 	0.092 	Hc2(SP)	5
3.696 	0.037 	Hc2(SP)	6
