---------			
FIGNO:MTC9682			
XPROP:p			
XUNIT:GPa			
YPROP:Tc			
YUNIT:K			
"PPROP:p=1 for decreasing, p=2 for increasing pressure"			
PUNIT:			

---------			
xdata	ydata	pdata	number
2.39	36.39	1	1
3.62	34.74	1	2
4.02	34.51	1	3
4.78	33.38	1	4
5.77	32.41	1	5
11.9	26.62	1	6
13.18	25.71	1	7
5.36	33.23	2	1
0	39.02	2	2
5.71	32.71	2	3
6.41	31.73	2	4
7.06	30.75	2	5
8.05	30	2	6
9.33	29.1	2	7
9.45	28.65	2	8
11.2	26.84	2	9
11.95	26.02	2	10
14.11	24.36	2	11
15.22	23.23	2	12
16.91	22.63	2	13
17.49	22.18	2	14
17.73	21.95	2	15
19.18	20.83	2	16
