---------			
FIGNO:OHC68			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1 usual Hc2, 2 initial cool down process"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.02	4.91	1	1
0.1	4.61	1	2
0.2	4.11	1	3
0.3	3.7	1	4
0.4	3.34	1	5
0.5	3.02	1	6
0.61	2.78	1	7
0.71	2.5	1	8
0.8	2.21	1	9
0.9	1.81	1	10
1	1.45	1	11
1.1	1.13	1	12
1.2	0.81	1	13
1.3	0.46	1	14
1.45	0.02	1	15
0.171	5.48	2	1
0.176	5.39	2	2
0.184	5.29	2	3
0.184	5.19	2	4
0.191	5.09	2	5
0.196	4.99	2	6
0.203	4.9	2	7
0.206	4.79	2	8
0.211	4.69	2	9
0.216	4.6	2	10
0.223	4.49	2	11
0.225	4.41	2	12
0.233	4.29	2	13
0.238	4.2	2	14
0.245	4.1	2	15
0.247	3.99	2	16
0.264	3.89	2	17
0.282	3.8	2	18
0.291	3.7	2	19
0.318	3.59	2	20
0.343	3.49	2	21
0.37	3.4	2	22
0.411	3.3	2	23
0.438	3.21	2	24
0.473	3.1	2	25
0.512	2.99	2	26
0.531	2.9	2	27
0.553	2.79	2	28
0.576	2.7	2	29
0.6	2.6	2	30
0.629	2.51	2	31
