****			
FIGNO:HC150522			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:Oe			
PPROP:			
PUNIT:			

****			
xdata	ydata	pdata	number
0.052 	757.4 	1	1
0.103 	755.0 	1	2
0.153 	729.0 	1	3
0.203 	710.1 	1	4
0.253 	674.6 	1	5
0.301 	650.9 	1	6
0.317 	648.5 	1	7
0.351 	605.9 	1	8
0.403 	558.6 	1	9
0.419 	560.9 	1	10
0.454 	516.0 	1	11
0.504 	466.3 	1	12
0.520 	482.8 	1	13
0.549 	430.8 	1	14
0.552 	418.9 	1	15
0.602 	366.9 	1	16
0.622 	338.5 	1	17
0.691 	274.6 	1	18
0.743 	236.7 	1	19
0.800 	149.1 	1	20
0.868 	92.3 	1	21
0.932 	49.7 	1	22
1.012 	2.4 	1	23
