****			
FIGNO: MLAT158159			
XPROP: P			
XUNIT: GPa			
"YPROP: lat-a, lat-c"			
YUNIT: A			
PPROP: 			
PUNIT: 			
SAMPLE: CsEuFe4As4			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.00 	3.9004 	lat-a	1
0.14 	3.8881 	lat-a	2
0.84 	3.8786 	lat-a	3
1.68 	3.8609 	lat-a	4
2.55 	3.8446 	lat-a	5
3.99 	3.8240 	lat-a	6
4.47 	3.8183 	lat-a	7
4.71 	3.8132 	lat-a	8
5.37 	3.8041 	lat-a	9
5.91 	3.7979 	lat-a	10
6.51 	3.7892 	lat-a	11
6.96 	3.7832 	lat-a	12
7.60 	3.7768 	lat-a	13
8.11 	3.7722 	lat-a	14
8.77 	3.7676 	lat-a	15
9.29 	3.7630 	lat-a	16
9.87 	3.7574 	lat-a	17
10.35 	3.7557 	lat-a	18
10.80 	3.7546 	lat-a	19
11.41 	3.7529 	lat-a	20
12.14 	3.7519 	lat-a	21
12.50 	3.7532 	lat-a	22
13.06 	3.7536 	lat-a	23
13.85 	3.7510 	lat-a	24
14.97 	3.7659 	lat-a	25
15.91 	3.7600 	lat-a	26
17.01 	3.7715 	lat-a	27
18.04 	3.7655 	lat-a	28
18.99 	3.7665 	lat-a	29
20.16 	3.7659 	lat-a	30
21.22 	3.7615 	lat-a	31
22.36 	3.7565 	lat-a	32
23.61 	3.7505 	lat-a	33
24.68 	3.7391 	lat-a	34
25.71 	3.7286 	lat-a	35
26.96 	3.7174 	lat-a	36
28.12 	3.7057 	lat-a	37
0.00 	13.6357 	lat-c	1
0.53 	13.6252 	lat-c	2
0.95 	13.5439 	lat-c	3
1.75 	13.4534 	lat-c	4
2.65 	13.3894 	lat-c	5
2.73 	13.3574 	lat-c	6
4.18 	13.2215 	lat-c	7
4.42 	13.1983 	lat-c	8
5.08 	13.1516 	lat-c	9
5.72 	13.0850 	lat-c	10
6.19 	13.0419 	lat-c	11
6.64 	12.9981 	lat-c	12
7.45 	12.9332 	lat-c	13
7.84 	12.9021 	lat-c	14
8.47 	12.8557 	lat-c	15
9.14 	12.7950 	lat-c	16
9.67 	12.7483 	lat-c	17
10.28 	12.7016 	lat-c	18
10.60 	12.6732 	lat-c	19
11.03 	12.6425 	lat-c	20
11.51 	12.6039 	lat-c	21
11.88 	12.5412 	lat-c	22
12.48 	12.4942 	lat-c	23
13.05 	12.4321 	lat-c	24
13.61 	12.3734 	lat-c	25
14.09 	12.3067 	lat-c	26
15.44 	12.1235 	lat-c	27
16.38 	12.0491 	lat-c	28
17.56 	11.8440 	lat-c	29
18.74 	11.7453 	lat-c	30
19.72 	11.6725 	lat-c	31
20.80 	11.5895 	lat-c	32
21.99 	11.5033 	lat-c	33
23.23 	11.4190 	lat-c	34
24.54 	11.3566 	lat-c	35
25.54 	11.3638 	lat-c	36
26.72 	11.3407 	lat-c	37
27.78 	11.3730 	lat-c	38
28.98 	11.3727 	lat-c	39
