****			
FIGNO: MHC153700			
XPROP: T			
XUNIT: K			
YPROP: Hc (type-I SC)			
YUNIT: Oe			
"PPROP: 1 SUS(T), 2 SUS(H), 3 SP, 4 Resonant Freq-shift, 44 Resonant Freq-shif"			
PUNIT: 			
sample: YbSb2			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.139 	55.14 	1	1
0.375 	50.07 	1	2
0.625 	40.14 	1	3
0.817 	29.80 	1	4
1.299 	1.82 	1	5
0.060 	56.35 	2	1
0.247 	54.53 	2	2
0.327 	52.50 	2	3
0.410 	49.86 	2	4
0.506 	46.22 	2	5
0.618 	40.95 	2	6
0.797 	32.64 	2	7
0.896 	27.16 	2	8
1.000 	22.09 	2	9
1.279 	1.82 	2	10
0.518 	50.27 	3	1
0.713 	40.34 	3	2
0.892 	30.20 	3	3
1.036 	20.07 	3	4
1.203 	9.93 	3	5
1.295 	0.20 	3	6
0.558 	49.86 	4	1
0.665 	39.73 	4	2
0.992 	19.86 	4	3
1.247 	5.07 	4	4
0.099 	400.00 	44	1
0.319 	200.44 	44	2
0.349 	99.35 	44	3
0.367 	88.89 	44	4
0.398 	80.17 	44	5
0.459 	69.72 	44	6
0.556 	49.67 	44	7
0.668 	38.34 	44	8
0.993 	18.30 	44	9
