---------			
FIGNO:MHC40841			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1 H//[100], 2 H//[110]"			
PUNIT:			
---------			
xdata	ydata	pdata	number
1.8	23.53	1	1
2.6	22.92	1	2
3	22.37	1	3
3.5	22.2	1	4
4.1	21.54	1	5
7.9	17.51	1	6
9	15.91	1	7
10	14.08	1	8
10.9	12.48	1	9
12	10.49	1	10
13.1	8.62	1	11
14	6.74	1	12
15.1	4.64	1	13
16	2.93	1	14
17	1.1	1	15
1.8	22.92	2	1
2.2	22.64	2	2
2.6	22.42	2	3
3	22.04	2	4
3.6	21.59	2	5
4.1	21.21	2	6
5.9	19.27	2	7
6.9	18.22	2	8
7.9	16.84	2	9
8.9	15.3	2	10
10	13.53	2	11
11	11.82	2	12
12	9.89	2	13
13	8.06	2	14
14	6.3	2	15
15	4.25	2	16
16	2.49	2	17
17	0.88	2	18
