---------			
FIGNO:MTC13029			
XPROP:Tl-content			
XUNIT:at %			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	7.2	1	1
1.2	7.18	1	2
2.7	7.17	1	3
4.8	7.14	1	4
5.1	7.06	1	5
9	7	1	6
9.9	6.97	1	7
15.3	6.86	1	8
15.3	6.8	1	9
18.3	6.76	1	10
20.4	6.6	1	11
20.1	6.45	1	12
23.7	6.59	1	13
25.1	6.5	1	14
36.2	6.28	1	15
35.3	6.07	1	16
39.8	5.3	1	17
45.5	5.71	1	18
48.8	5.48	1	19
49.4	5.46	1	20
50	5.4	1	21
49.7	5.27	1	22
50.3	5.19	1	23
49.7	4.96	1	24
51.2	5.31	1	25
51.8	5.48	1	26
54.8	5.13	1	27
60.5	4.67	1	28
59.9	4.55	1	29
65	4.61	1	30
65.6	4.03	1	31
67.4	3.85	1	32
70.4	3.21	1	33
74	3.59	1	34
72.2	2.89	1	35
73.4	2.72	1	36
75.7	2.37	1	37
80.5	2.71	1	38
79.9	2.56	1	39
78.1	1.67	1	40
80.2	1.28	1	41
82.3	1.26	1	42
84.4	1.26	1	43
85.3	1.26	1	44
88.3	1.42	1	45
89.8	1.83	1	46
94.3	2.62	1	47
94	2.54	1	48
96.4	2.66	1	49
96.4	2.57	1	50
97.6	2.62	1	51
99.4	2.5	1	52
