---------			
FIGNO:MTC90119			
XPROP:P			
XUNIT:GPa			
YPROP:Tc			
YUNIT:K			
"PPROP:1 amorphous Si, 2 crystalline Si"			
PUNIT:			

---------			
xdata	ydata	pdata	number
15.1	6.78	1	1
15.1	7.59	1	2
18.1	6.68	1	3
18.1	8.33	1	4
21	8.4	1	5
21.1	6.75	1	6
25.1	8.09	1	7
28	8.38	1	8
31	8.11	1	9
35	7.83	1	10
38.1	7.66	1	11
13.1	3.79	2	1
15	3.93	2	2
16.9	3.77	2	3
15	4.94	2	4
17.1	5.13	2	5
20	4.99	2	6
23.1	4.89	2	7
26	4.72	2	8
28.1	4.7	2	9
30.1	4.65	2	10
33	4.46	2	11
35.1	4.39	2	12
37	4.24	2	13
40	4.17	2	14
43.1	4.05	2	15
