****			
FIGNO: MHC158238			
XPROP: T			
XUNIT:  K			
YPROP: Hc2			
YUNIT: T			
PPROP: 			
PUNIT: 			
SAMPLE:  CsCa2Fe4As4F2			
****			
			
XDATA	YDATA	PDATA	NUMBER
28.30 	7.020 	R=0.9Rn	1
28.31 	5.999 	R=0.9Rn	2
28.46 	5.016 	R=0.9Rn	3
28.47 	3.994 	R=0.9Rn	4
28.55 	2.963 	R=0.9Rn	5
28.56 	1.984 	R=0.9Rn	6
28.61 	0.984 	R=0.9Rn	7
28.70 	0.456 	R=0.9Rn	8
28.72 	0.195 	R=0.9Rn	9
28.81 	0.000 	R=0.9Rn	10
18.26 	6.998 	R=0.01Rn	1
19.00 	6.023 	R=0.01Rn	2
19.55 	4.990 	R=0.01Rn	3
20.63 	3.982 	R=0.01Rn	4
21.13 	3.057 	R=0.01Rn	5
22.35 	2.005 	R=0.01Rn	6
23.72 	0.984 	R=0.01Rn	7
24.69 	0.487 	R=0.01Rn	8
25.36 	0.189 	R=0.01Rn	9
27.20 	0.000 	R=0.01Rn	10
