****			
FIGNO: TC153366			
XPROP: O-content			
XUNIT: x  in TbFeAsO1-x			
YPROP: Tc			
YUNIT: K			
PPROP: 			
PUNIT:			
SAMPLE: TbFeAsO1-x			
****			

XDATA	YDATA	PDATA	NUMBER
0.001 	0.00 	1	1
0.032 	0.00 	1	2
0.094 	14.74 	1	3
0.095 	21.80 	1	4
0.096 	24.50 	1	5
0.124 	22.84 	1	6
0.124 	25.74 	1	7
0.184 	44.84 	1	8
0.191 	44.64 	1	9
0.199 	28.86 	1	10
0.199 	31.97 	1	11
0.229 	39.65 	1	12
0.226 	50.87 	1	13
0.244 	44.01 	1	14
0.248 	45.05 	1	15
0.248 	48.79 	1	16
0.244 	51.70 	1	17
0.266 	50.87 	1	18
0.311 	52.11 	1	19
