****			
FIGNO: MTP154717			
XPROP: T			
XUNIT: K			
YPROP: S			
YUNIT: uV/K			
PPROP: 			
PUNIT: 			
sample: (SrF)2Ti2Sb2O			
****			
			
XDATA	YDATA	PDATA	NUMBER
3.55 	2.53 	1	1
8.43 	2.95 	1	2
13.21 	3.35 	1	3
13.21 	1.94 	1	4
17.33 	3.08 	1	5
17.3 	2.21 	1	6
19.1 	3.69 	1	7
21.7 	2.37 	1	8
25.7 	2.94 	1	9
29.9 	2.14 	1	10
34.1 	2.57 	1	11
40.0 	3.08 	1	12
46.9 	4.44 	1	13
49.7 	4.22 	1	14
56.2 	4.22 	1	15
63.3 	5.92 	1	16
69.0 	7.00 	1	17
75.3 	9.28 	1	18
82.1 	13.40 	1	19
88.6 	15.64 	1	20
94.6 	17.88 	1	21
101.5 	21.35 	1	22
107.5 	21.35 	1	23
114.4 	20.09 	1	24
121.0 	20.61 	1	25
126.8 	18.93 	1	26
133.3 	13.61 	1	27
139.6 	6.36 	1	28
146.3 	-1.59 	1	29
152.4 	-10.74 	1	30
159.1 	-19.62 	1	31
165.7 	-24.71 	1	32
172.2 	-28.96 	1	33
178.5 	-29.40 	1	34
184.9 	-27.96 	1	35
191.1 	-22.72 	1	36
197.9 	-17.52 	1	37
204.6 	-14.60 	1	38
210.5 	-12.24 	1	39
217.3 	-10.35 	1	40
222.9 	-10.35 	1	41
229.7 	-10.15 	1	42
235.8 	-9.72 	1	43
242.3 	-9.72 	1	44
248.9 	-9.15 	1	45
255.1 	-9.36 	1	46
261.6 	-9.27 	1	47
268.3 	-9.19 	1	48
274.6 	-9.62 	1	49
280.6 	-9.62 	1	50
286.9 	-9.78 	1	51
293.5 	-10.00 	1	52
299.6 	-10.42 	1	53
