****			
FIGNO: MTC152375			
XPROP: P			
XUNIT: kbar			
YPROP: Tc			
YUNIT: K			
PPROP: x			
PUNIT:			
SAMPLE: CeCoIn5-xSnx			
****			

XDATA	YDATA	PDATA	NUMBER
0.05 	1.224 	0.08	1
3.99 	1.168 	0.08	2
8.22 	1.037 	0.08	3
12.96 	0.769 	0.08	4
0.05 	1.021 	0.1	1
1.00 	1.019 	0.1	2
6.18 	0.911 	0.1	3
9.17 	0.759 	0.1	4
12.11 	0.515 	0.1	5
13.81 	0.320 	0.1	6
0.10 	0.809 	0.12	1
0.85 	0.759 	0.12	2
6.03 	0.643 	0.12	3
7.93 	0.528 	0.12	4
8.82 	0.441 	0.12	5
0.05 	0.557 	0.14	1
1.00 	0.536 	0.14	2
6.18 	0.341 	0.14	3

		Pc = 0.18	
