---------			
FIGNO:HC9674			
XPROP:T			
XUNIT:K			
YPROP:Hc1			
YUNIT:Oe			
PPROP:x in Y(Ni1-x)2B2C			
PUNIT:			

---------			
xdata	ydata	pdata	number
4.2	219.28	0	1
6	186.8	0	2
8	168.25	0	3
10	141.34	0	4
12	109.79	0	5
14	55.98	0	6
14.2	45.77	0	7
14.5	38.35	0	8
14.8	30.93	0	9
15	20.72	0	10
15.5	6.8	0	11
4.2	162.68	0.01	1
6	145.05	0.01	2
8	117.22	0.01	3
10	99.59	0.01	4
12	58.76	0.01	5
14	23.51	0.01	6
14.2	14.23	0.01	7
14.5	6.8	0.01	8
4.2	88.45	0.05	1
6	76.39	0.05	2
8	53.2	0.05	3
10	34.64	0.05	4
11	21.65	0.05	5
11.3	17.01	0.05	6
11.6	13.3	0.05	7
11.8	10.52	0.05	8
12.2	4.02	0.05	9
