****			
FIGNO: MHC154378			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
PPROP: 			
PUNIT: 			
sample: TlNi2Se2			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.724 	0.744 	RES	1
0.965 	0.688 	RES	2
1.163 	0.636 	RES	3
1.329 	0.588 	RES	4
1.538 	0.526 	RES	5
1.669 	0.492 	RES	6
1.877 	0.437 	RES	7
2.017 	0.396 	RES	8
2.191 	0.347 	RES	9
2.359 	0.299 	RES	10
2.545 	0.250 	RES	11
2.740 	0.199 	RES	12
2.927 	0.148 	RES	13
3.144 	0.099 	RES	14
3.396 	0.049 	RES	15
3.684 	0.003 	RES	16
1.537 	0.500 	SP	1
1.986 	0.397 	SP	2
2.390 	0.302 	SP	3
2.770 	0.201 	SP	4
3.212 	0.102 	SP	5
3.429 	0.050 	SP	6
3.705 	0.001 	SP	7
