---------			
FIGNO:MHC11297			
XPROP:T			
XUNIT:K			
"YPROP:Hc2, Hirr"			
YUNIT:T			
"PPROP:1 = Hc2, 2=Hirr"			
PUNIT:			

---------			
xdata	ydata	pdata	number
9.7	9.02	1	1
10.6	7.97	1	2
11.4	6.99	1	3
12.4	6.01	1	4
13.4	5.03	1	5
14.5	3.95	1	6
15.7	3.01	1	7
17.2	1.99	1	8
18.1	1.47	1	9
18.9	0.94	1	10
19.4	0.73	1	11
19.8	0.49	1	12
20.6	0.21	1	13
21.5	0	1	14
7.9	1.26	2	1
8.4	1.5	2	2
9.2	1.01	2	3
11.4	0.73	2	4
14.2	0.49	2	5
17.3	0.24	2	6
19.1	0.07	2	7
