---------			
FIGNO:OTC256			
XPROP:P			
XUNIT:kOe			
"YPROP:Tc, Tn"			
YUNIT:K			
"PPROP:1  Tn(H//b,c), 2 Tn(H//a), 3 Tc(H//a), 4 Tc(H//c), 5 Tc(H//b)"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0.6	2.51	1	1
2.6	2.5	1	2
5.1	2.5	1	3
5	2.51	1	4
8	2.46	1	5
10.1	2.44	1	6
10.1	2.4	1	7
12.1	2.4	1	8
15.1	2.34	1	9
18.1	2.25	1	10
20	2.18	1	11
25	1.98	1	12
26	1.89	1	13
30.1	1.75	1	14
29.9	1.68	1	15
0	2.48	2	1
2.5	2.44	2	2
5.1	2.4	2	3
8	2.26	2	4
10.1	2.16	2	5
10.1	2.09	2	6
12.1	1.96	2	7
15	1.62	2	8
0	1.05	3	1
2.6	0.9	3	2
8.1	0.77	3	3
10	0.69	3	4
0.1	1.03	4	1
2.5	0.74	4	2
5.1	0.59	4	3
0	1.04	5	1
0.3	0.99	5	2
0.5	0.86	5	3
0.9	0.74	5	4
