****			
FIGNO: MHC156579			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: kOe			
PPROP: 			
PUNIT: 			
sample: TaPtSi			
****			
			
XDATA	YDATA	PDATA	NUMBER
1.618 	7.52 	1	1
1.666 	7.26 	1	2
1.720 	6.99 	1	3
1.801 	6.72 	1	4
1.860 	6.51 	1	5
1.916 	6.25 	1	6
1.964 	6.01 	1	7
2.031 	5.75 	1	8
2.097 	5.48 	1	9
2.137 	5.25 	1	10
2.208 	5.00 	1	11
2.229 	4.75 	1	12
2.302 	4.48 	1	13
2.368 	4.24 	1	14
2.443 	4.00 	1	15
2.509 	3.74 	1	16
2.565 	3.47 	1	17
2.629 	3.23 	1	18
2.682 	3.00 	1	19
2.750 	2.73 	1	20
2.813 	2.51 	1	21
2.881 	2.24 	1	22
2.928 	2.00 	1	23
3.020 	1.74 	1	24
3.089 	1.49 	1	25
3.159 	1.24 	1	26
3.220 	0.99 	1	27
3.302 	0.73 	1	28
3.376 	0.49 	1	29
3.464 	0.22 	1	30
3.543 	0.00 	1	31
			
			
T(K)	Hc1(Oe)		
1.768 	44.2 	1	1
1.875 	42.1 	1	2
1.979 	40.2 	1	3
2.084 	38.1 	1	4
2.187 	36.1 	1	5
2.289 	33.1 	1	6
2.396 	31.1 	1	7
2.498 	28.0 	1	8
2.605 	26.0 	1	9
2.709 	23.0 	1	10
2.814 	21.1 	1	11
2.916 	19.1 	1	12
3.022 	16.1 	1	13
3.126 	12.0 	1	14
3.227 	9.9 	1	15
3.332 	6.9 	1	16
3.436 	3.9 	1	17
3.541 	0.9 	1	18
			
Tc=3.54			
