****			
FIGNO: MSP154591			
XPROP: T			
XUNIT: K			
YPROP: C/T			
YUNIT: mJ/mol.K			
PPROP: H			
PUNIT: T			
sample: K0.4WO3			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.408 	1.35 	0	1
0.469 	1.63 	0	2
0.528 	1.97 	0	3
0.583 	2.40 	0	4
0.644 	2.87 	0	5
0.704 	3.31 	0	6
0.772 	3.73 	0	7
0.831 	4.22 	0	8
0.889 	4.54 	0	9
0.953 	5.02 	0	10
1.009 	5.40 	0	11
1.080 	5.81 	0	12
1.155 	6.24 	0	13
1.222 	6.54 	0	14
1.293 	6.77 	0	15
1.358 	6.91 	0	16
1.430 	6.90 	0	17
1.491 	6.74 	0	18
1.563 	6.32 	0	19
1.628 	5.74 	0	20
1.703 	5.06 	0	21
1.773 	4.49 	0	22
1.845 	4.47 	0	23
1.912 	4.54 	0	24
1.980 	4.58 	0	25
2.054 	4.59 	0	26
2.112 	4.65 	0	27
2.190 	4.68 	0	28
2.250 	4.71 	0	29
2.331 	4.80 	0	30
2.963 	5.16 	0	31
0.454 	3.84 	1	1
0.590 	3.95 	1	2
0.723 	4.04 	1	3
0.852 	4.09 	1	4
0.981 	4.15 	1	5
1.121 	4.23 	1	6
1.247 	4.31 	1	7
1.380 	4.32 	1	8
1.511 	4.36 	1	9
1.655 	4.33 	1	10
1.789 	4.38 	1	11
1.924 	4.41 	1	12
2.055 	4.45 	1	13
2.191 	4.62 	1	14
2.329 	4.64 	1	15
2.431 	4.73 	1	16
2.960 	5.23 	1	17
