****			
FIGNO:MHC150323			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:kOe			
"PPROP:1  H//a,  2 H//c"			
PUNIT:			
****			
xdata	ydata	pdata	number
2.042	15.833	1	1
2.963	13.846	1	2
3.181	13.379	1	3
3.365	12.911	1	4
3.717	11.86	1	5
4.438	9.873	1	6
5.443	6.834	1	7
6.13	4.847	1	8
6.432	3.912	1	9
6.784	2.861	1	10
7.135	1.692	1	11
7.454	0.874	1	12
7.873	0	1	13
2.26	8.938	2	1
2.913	7.886	2	2
3.667	6.951	2	3
4.337	5.899	2	4
5.007	4.73	2	5
5.544	3.796	2	6
6.063	2.977	2	7
6.599	1.926	2	8
6.884	1.224	2	9
7.169	0.757	2	10
7.303	0.523	2	11
