****			
FIGNO: TC153363			
XPROP: O-content			
XUNIT: x  in LaFeAsO1-x			
YPROP: Tc			
YUNIT: K			
PPROP: 			
PUNIT:			
SAMPLE: LaFeAsO1-x			
****			

XDATA	YDATA	PDATA	NUMBER
0.002 	0.00 	1	1
0.014 	0.00 	1	2
0.025 	0.00 	1	3
0.048 	11.83 	1	4
0.039 	19.72 	1	5
0.044 	19.93 	1	6
0.052 	27.40 	1	7
0.070 	26.78 	1	8
0.085 	27.20 	1	9
0.114 	27.82 	1	10
0.123 	27.82 	1	11
0.140 	26.78 	1	12
0.143 	27.82 	1	13
0.151 	27.61 	1	14
0.222 	18.89 	1	15
0.227 	24.71 	1	16
0.331 	21.80 	1	17
