****			
FIGNO: MTP156403			
XPROP: T			
XUNIT: K			
YPROP: TP			
YUNIT: uV/K			
PPROP: 			
PUNIT: 			
sample: LaFePO			
****			
			
XDATA	YDATA	PDATA	NUMBER
14.0 	-4.85 	1	1
20.0 	-5.35 	1	2
24.4 	-5.41 	1	3
28.3 	-5.27 	1	4
31.3 	-5.18 	1	5
34.4 	-5.08 	1	6
37.3 	-4.97 	1	7
39.9 	-4.81 	1	8
45.1 	-4.25 	1	9
50.0 	-3.54 	1	10
55.5 	-2.91 	1	11
59.9 	-2.20 	1	12
65.2 	-1.87 	1	13
70.3 	-1.53 	1	14
75.1 	-1.29 	1	15
80.5 	-1.16 	1	16
85.1 	-1.14 	1	17
89.9 	-1.07 	1	18
95.0 	-1.10 	1	19
100.1 	-1.24 	1	20
105.0 	-1.31 	1	21
110.3 	-1.56 	1	22
115.5 	-1.71 	1	23
120.0 	-1.99 	1	24
125.3 	-2.33 	1	25
130.3 	-2.58 	1	26
135.5 	-2.92 	1	27
140.1 	-3.32 	1	28
145.5 	-3.72 	1	29
150.0 	-4.12 	1	30
155.3 	-4.46 	1	31
160.6 	-4.94 	1	32
165.4 	-5.43 	1	33
170.1 	-5.85 	1	34
175.6 	-6.37 	1	35
180.2 	-6.93 	1	36
185.5 	-7.41 	1	37
190.6 	-7.94 	1	38
195.3 	-8.45 	1	39
200.2 	-8.95 	1	40
205.2 	-9.54 	1	41
210.1 	-10.10 	1	42
215.0 	-10.57 	1	43
220.1 	-11.12 	1	44
225.2 	-11.72 	1	45
230.3 	-12.31 	1	46
235.0 	-12.76 	1	47
240.2 	-13.30 	1	48
245.3 	-13.73 	1	49
249.9 	-14.18 	1	50
255.1 	-14.75 	1	51
260.3 	-15.21 	1	52
265.4 	-15.75 	1	53
270.7 	-15.98 	1	54
275.6 	-16.56 	1	55
280.3 	-17.10 	1	56
285.2 	-17.34 	1	57
290.8 	-17.85 	1	58
295.5 	-18.21 	1	59
300.1 	-18.90 	1	60
