---------			
FIGNO:MHC40777			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:Oe			
"PPROP:1  H//c, 2 H//a"			
PUNIT:			
---------			
xdata	ydata	pdata	number
1.07	648.2	2	1
1.09	614.96	2	2
1.11	581.72	2	3
1.13	536.84	2	4
1.14	520.22	2	5
1.16	473.68	2	6
1.18	425.48	2	7
1.2	397.23	2	8
1.22	344.04	2	9
1.24	310.8	2	10
1.26	260.94	2	11
1.28	224.38	2	12
1.29	177.84	2	13
1.33	136.29	2	14
1.34	99.72	2	15
1.37	56.51	2	16
1.38	26.59	2	17
1.072	14.2	1	1
1.079	13.93	1	2
1.085	13.79	1	3
1.094	13.53	1	4
1.117	12.46	1	5
1.133	11.74	1	6
1.142	11.56	1	7
1.151	11.21	1	8
1.166	10.62	1	9
1.171	10.09	1	10
1.182	9.96	1	11
1.187	9.6	1	12
1.189	9.33	1	13
1.196	9.11	1	14
1.211	8.62	1	15
1.245	7.23	1	16
1.276	5.62	1	17
1.312	3.97	1	18
1.339	2.86	1	19
1.369	1.56	1	20
