---------			
FIGNO:MTC90109			
XPROP:P			
XUNIT:kbar			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.00 	3.401	1	1
0.44 	3.385	1	2
1.06 	3.359	1	3
1.89 	3.321	1	4
2.84 	3.286	1	5
3.79 	3.248	1	6
4.73 	3.21	1	7
5.46 	3.184	1	8
6.95 	3.13	1	9
8.23 	3.084	1	10
9.03 	3.064	1	11
9.54 	3.044	1	12
10.59 	3.015	1	13
