---------			
FIGNO:HC90317			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP:1 H//c, 2  H//a,  3  H//b"			
PUNIT:			
---------			
xdata	ydata	pdata	number
3.91	6.91	1	1
4.11	4.92	1	2
4.31	2.83	1	3
4.57	0.94	1	4
4.65	0.31	1	5
1.06	20	2	1
1.27	18.01	2	2
1.75	13.93	2	3
2.41	10.05	2	4
2.85	7.02	2	5
3.15	5.03	2	6
3.56	3.04	2	7
4.16	0.94	2	8
4.41	0.52	2	9
4.69	0.21	2	10
0.21	7.02	3	1
0.35	5.55	3	2
0.59	3.98	3	3
0.91	3.04	3	4
1.35	2.09	3	5
2.16	1.15	3	6
2.92	0.42	3	7
3.42	0.31	3	8
3.93	0.1	3	9
4.21	0.1	3	10
4.7	0	3	11
