---------			
FIGNO:TC9039			
XPROP:p			
XUNIT:GPa			
YPROP:Tc			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	96.43	1	1
6.6	106.43	1	2
9.1	112.86	1	3
9.8	115.71	1	4
15	116.43	1	5
15.9	115.71	1	6
23	117.86	1	7
