---------			
FIGNO:TC34424			
XPROP:Ce-content  x			
XUNIT:			
YPROP:Tc(end)			
YUNIT:K			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.06	16.02	1	1
0.087	20	1	2
0.092	24.68	1	3
0.109	29.47	1	4
0.108	27.25	1	5
0.115	24.33	1	6
0.115	26.32	1	7
0.115	27.37	1	8
0.115	27.72	1	9
0.115	28.19	1	10
0.124	26.32	1	11
0.126	26.32	1	12
0.125	29.59	1	13
0.129	28.77	1	14
0.131	27.49	1	15
0.132	26.67	1	16
0.131	23.39	1	17
0.126	21.52	1	18
0.153	19.65	1	19
0.156	20.23	1	20
0.161	9.24	1	21
0.185	5.03	1	22
0.213	0.12	1	23
0.267	0	1	24
0.285	0.12	1	25
