****			
FIGNO: MRH154131			
XPROP: T			
XUNIT: K			
YPROP: RH			
YUNIT: E-9 m3/C			
PPROP: Se-content			
PUNIT: x			
sample: Fe1+yTe1-xSex			
****			
			
XDATA	YDATA	PDATA	NUMBER
20.21 	7.613 	0.2	1
30.78 	5.746 	0.2	2
40.89 	4.180 	0.2	3
50.54 	3.915 	0.2	4
60.64 	3.229 	0.2	5
69.83 	2.789 	0.2	6
80.86 	2.349 	0.2	7
90.05 	2.296 	0.2	8
100.61 	2.049 	0.2	9
149.77 	1.451 	0.2	10
199.85 	1.275 	0.2	11
300.92 	1.363 	0.2	12
21.13 	-1.947 	0.5	1
30.78 	-0.521 	0.5	2
51.00 	1.275 	0.5	3
61.10 	1.873 	0.5	4
71.21 	1.239 	0.5	5
80.86 	1.398 	0.5	6
90.96 	1.398 	0.5	7
100.61 	1.222 	0.5	8
151.15 	0.958 	0.5	9
200.31 	0.958 	0.5	10
300.00 	1.134 	0.5	11
