****			
FIGNO: MSP154932			
XPROP: T2			
XUNIT: K2			
YPROP: C/T			
YUNIT: J/mol.K2			
PPROP: H			
PUNIT: T			
sample: Sr3Ir4Sn13			
****			
			
XDATA	YDATA	PDATA	NUMBER
4.05 	0.031 	0	1
4.51 	0.034 	0	2
4.85 	0.038 	0	3
5.45 	0.042 	0	4
5.97 	0.046 	0	5
6.53 	0.052 	0	6
7.07 	0.057 	0	7
7.65 	0.060 	0	8
8.14 	0.065 	0	9
8.62 	0.070 	0	10
9.44 	0.075 	0	11
9.96 	0.080 	0	12
10.50 	0.087 	0	13
11.30 	0.093 	0	14
11.99 	0.100 	0	15
12.75 	0.104 	0	16
13.47 	0.111 	0	17
14.26 	0.119 	0	18
15.08 	0.128 	0	19
15.98 	0.136 	0	20
16.72 	0.142 	0	21
17.57 	0.151 	0	22
18.43 	0.157 	0	23
19.34 	0.171 	0	24
20.38 	0.179 	0	25
21.24 	0.189 	0	26
22.16 	0.198 	0	27
23.12 	0.210 	0	28
24.04 	0.216 	0	29
24.54 	0.185 	0	30
25.09 	0.145 	0	31
25.57 	0.149 	0	32
26.10 	0.153 	0	33
26.85 	0.159 	0	34
27.29 	0.161 	0	35
28.22 	0.170 	0	36
29.46 	0.175 	0	37
30.48 	0.185 	0	38
31.74 	0.193 	0	39
32.82 	0.204 	0	40
33.93 	0.209 	0	41
35.28 	0.223 	0	42
36.46 	0.234 	0	43
37.71 	0.243 	0	44
38.89 	0.250 	0	45
40.28 	0.261 	0	46
41.39 	0.271 	0	47
42.79 	0.281 	0	48
44.17 	0.298 	0	49
45.66 	0.306 	0	50
48.31 	0.330 	0	51
