"rab (mWcm)(T (K)), created by Plot Digitizer, 2.6.8",
"Date: 21/03/22, 11:10:48",
,
,
143,
T (K),rab (mWcm)
0,0.0168097
35.8451,0.01698
71.6941,0.0171475
105.026,0.0229073
127.352,0.0272148
147.792,0.0301123
168.86,0.0316118
191.502,0.0303164
206.282,0.0317865
233.954,0.0347179
255.651,0.0390223
281.751,0.0405453
299.99,0.0420315
