---------			
FIGNO:MTC13320			
XPROP:P			
XUNIT:GPa			
"YPROP:1 2*delta/kTc, 2  Tc"			
"YUNIT:1     ,2   K"			
PPROP: 			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	8.87	1	1
0.45	8.96	1	2
1.05	7.91	1	3
1.62	6.53	1	4
1.84	5.95	1	5
0	2.26	2	1
0.26	2.38	2	2
0.45	2.42	2	3
0.64	2.53	2	4
1.05	2.6	2	5
1.1	2.62	2	6
1.44	2.62	2	7
1.63	2.59	2	8
1.78	2.55	2	9
1.84	2.52	2	10
