---------			
FIGNO:OPH230			
XPROP:P			
XUNIT:kbar			
"YPROP:Tc, T(Se-I), T(M-I)"			
YUNIT:K			
"PPROP:1 T(se-I), 2 T(M-I), 3 Tc"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0	258.49	1	1
3	219.99	1	2
4.1	208.48	1	3
5.1	204.78	1	4
5.9	180.64	1	5
6.9	156.51	1	6
8.2	126.23	1	7
9.1	105.52	1	8
10.1	83.59	1	9
11.3	26.08	2	1
11.9	25.16	2	2
12.8	22.6	2	3
13.3	20.3	2	4
13.7	18.89	2	5
15.2	13.68	2	6
16	11.44	2	7
16.9	7.31	2	8
13.7	1.81	3	1
13.3	2.24	3	2
13.3	2.83	3	3
13.7	2.83	3	4
15.2	2.83	3	5
16	2.78	3	6
16.9	2.83	3	7
17.8	2.68	3	8
18.3	2.78	3	9
