****			
FIGNO: MTC152050			
XPROP: Er-content 			
XUNIT: x  in Lu1-xErxRuB2			
"YPROP: Tc, Tm"			
YUNIT: K			
"PPROP: 1  Tc1,  2  Tm,  3  Tc2"			
PUNIT:			
SAMPLE:  Lu1-xErxRuB2			
****			

XDATA	YDATA	PDATA	NUMBER
0.00 	9.93 	1	1
0.15 	8.36 	1	2
0.25 	7.39 	1	3
0.30 	6.72 	1	4
0.35 	5.95 	1	5
0.40 	5.62 	1	6
0.45 	5.12 	1	7
0.48 	5.02 	1	8
0.50 	4.98 	2	1
0.60 	5.69 	2	2
0.70 	6.92 	2	3
0.80 	7.46 	2	4
0.90 	9.00 	2	5
1.00 	9.97 	2	6
0.60 	1.44 	2	7
0.70 	2.64 	2	8
0.80 	3.31 	2	9
0.90 	4.21 	2	10
1.00 	5.18 	2	11
0.48 	4.05 	3	1
0.45 	3.71 	3	2
0.40 	1.87 	3	3
