****			
FIGNO: MTC155216			
XPROP: R-content			
XUNIT: x  in (Ca1-xRx)10(FeAs)10(Pt3As8)			
YPROP: Tc			
YUNIT: K			
PPROP: R-element			
PUNIT: 			
sample: (Ca1-xRx)10(FeAs)10(Pt3As8)			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.100 	27.89 	La	1
0.113 	32.78 	La	2
0.115 	35.07 	La	3
0.127 	32.12 	La	4
0.133 	34.16 	La	5
0.139 	34.49 	La	6
0.156 	32.31 	La	7
0.199 	27.67 	La	8
0.202 	26.77 	La	9
0.238 	25.97 	La	10
0.074 	22.59 	Ce	1
0.162 	30.49 	Ce	2
0.168 	30.35 	Ce	3
0.257 	18.55 	Ce	4
0.284 	18.87 	Ce	5
0.108 	30.95 	Ce	6
0.061 	19.45 	Pr	1
0.123 	26.92 	Pr	2
0.152 	31.78 	Pr	3
0.197 	25.03 	Pr	4
0.315 	20.46 	Pr	5
0.123 	28.36 	Nd	
0.159 	28.09 	Nd	
0.235 	18.92 	Nd	
0.071 	26.23 	Sm	
0.155 	28.02 	Sm	
0.094 	24.97 	Gd	
0.084 	23.73 	Tb	
0.065 	20.95 	Dy	
0.032 	19.54 	Ho	
0.025 	17.56 	Er	
0.028 	14.82 	Tm	
0.051 	11.63 	Yb	
0.025 	10.88 	Lu	
0.042 	18.63 	Y	
0.001 	-0.03 	Ca	
