****			
FIGNO: MSP158098			
XPROP: T2			
XUNIT: K2			
YPROP: C/T			
YUNIT: mJ/mol.K2			
PPROP: 			
PUNIT: 			
SAMPLE: Y5Rh6Sn18			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.09 	3.25 	H=0	1
0.23 	5.04 	H=0	2
0.45 	7.72 	H=0	3
0.64 	11.07 	H=0	4
0.83 	14.48 	H=0	5
0.91 	17.16 	H=0	6
1.02 	19.67 	H=0	7
1.17 	23.51 	H=0	8
1.27 	26.0 	H=0	9
1.38 	29.1 	H=0	10
1.53 	32.5 	H=0	11
1.63 	35.4 	H=0	12
1.75 	39.0 	H=0	13
1.93 	43.0 	H=0	14
2.11 	46.9 	H=0	15
2.27 	50.2 	H=0	16
2.45 	55.4 	H=0	17
2.70 	59.7 	H=0	18
2.86 	65.6 	H=0	19
3.06 	68.3 	H=0	20
3.14 	71.5 	H=0	21
3.32 	74.9 	H=0	22
3.54 	80.6 	H=0	23
3.83 	86.5 	H=0	24
4.07 	91.5 	H=0	25
4.31 	96.6 	H=0	26
4.57 	102.7 	H=0	27
4.82 	109.3 	H=0	28
5.11 	115.4 	H=0	29
5.37 	122.4 	H=0	30
5.68 	129.5 	H=0	31
6.00 	137.8 	H=0	32
6.28 	145.1 	H=0	33
6.62 	152.7 	H=0	34
6.96 	161.8 	H=0	35
7.29 	168.2 	H=0	36
7.61 	175.7 	H=0	37
8.00 	184.3 	H=0	38
8.32 	192.1 	H=0	39
8.66 	199.2 	H=0	40
9.08 	196.6 	H=0	41
9.09 	187.9 	H=0	42
9.34 	146.6 	H=0	43
9.47 	139.8 	H=0	44
9.81 	143.6 	H=0	45
10.21 	147.5 	H=0	46
10.59 	152.7 	H=0	47
11.08 	158.4 	H=0	48
11.39 	163.2 	H=0	49
11.88 	169.1 	H=0	50
12.30 	173.7 	H=0	51
12.73 	180.4 	H=0	52
13.19 	186.1 	H=0	53
13.64 	193.3 	H=0	54
14.14 	199.3 	H=0	55
14.64 	206.8 	H=0	56
0.40 	41.0 	H = 6T	1
0.65 	42.6 	H = 6T	2
0.86 	44.0 	H = 6T	3
0.99 	45.3 	H = 6T	4
1.09 	46.6 	H = 6T	5
1.32 	49.5 	H = 6T	6
1.46 	51.5 	H = 6T	7
1.62 	51.5 	H = 6T	8
1.80 	54.2 	H = 6T	9
1.94 	56.2 	H = 6T	10
2.13 	57.5 	H = 6T	11
2.33 	59.6 	H = 6T	12
2.60 	62.0 	H = 6T	13
2.80 	63.4 	H = 6T	14
3.00 	64.7 	H = 6T	15
3.29 	66.5 	H = 6T	16
3.37 	67.2 	H = 6T	17
3.65 	72.6 	H = 6T	18
3.94 	73.6 	H = 6T	19
4.16 	75.0 	H = 6T	20
4.45 	80.4 	H = 6T	21
4.71 	83.6 	H = 6T	22
4.86 	84.3 	H = 6T	23
5.07 	85.0 	H = 6T	24
5.30 	89.1 	H = 6T	25
5.55 	91.1 	H = 6T	26
5.78 	93.8 	H = 6T	27
6.11 	97.6 	H = 6T	28
6.14 	100.9 	H = 6T	29
6.35 	102.3 	H = 6T	30
6.73 	104.9 	H = 6T	31
7.02 	107.9 	H = 6T	32
7.04 	114.1 	H = 6T	33
7.25 	113.4 	H = 6T	34
7.66 	117.3 	H = 6T	35
7.98 	118.4 	H = 6T	36
8.24 	121.6 	H = 6T	37
8.32 	126.5 	H = 6T	38
8.67 	130.6 	H = 6T	39
9.01 	135.1 	H = 6T	40
9.26 	136.2 	H = 6T	41
9.52 	138.9 	H = 6T	42
9.73 	140.9 	H = 6T	43
9.95 	142.7 	H = 6T	44
10.09 	145.2 	H = 6T	45
10.36 	148.3 	H = 6T	46
10.62 	152.8 	H = 6T	47
10.76 	156.2 	H = 6T	48
11.21 	159.7 	H = 6T	49
11.47 	163.6 	H = 6T	50
11.66 	163.6 	H = 6T	51
11.97 	170.6 	H = 6T	52
12.43 	176.0 	H = 6T	53
12.87 	182.0 	H = 6T	54
13.29 	189.1 	H = 6T	55
13.86 	195.1 	H = 6T	56
14.22 	199.9 	H = 6T	57
14.62 	206.4 	H = 6T	58
14.99 	212.5 	H = 6T	59
