---------			
FIGNO:THC32115			
XPROP:T			
XUNIT:K			
YPROP:k/T			
YUNIT:mW/K2.cm			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
0.076	0.2	1	1
0.083	0.22	1	2
0.088	0.26	1	3
0.094	0.24	1	4
0.101	0.26	1	5
0.108	0.3	1	6
0.119	0.32	1	7
0.129	0.34	1	8
0.136	0.35	1	9
0.143	0.36	1	10
0.15	0.38	1	11
0.154	0.4	1	12
0.163	0.42	1	13
0.168	0.43	1	14
0.177	0.45	1	15
0.186	0.47	1	16
0.193	0.48	1	17
0.198	0.49	1	18
0.209	0.51	1	19
0.212	0.52	1	20
0.225	0.55	1	21
0.237	0.59	1	22
0.244	0.61	1	23
0.251	0.63	1	24
0.257	0.65	1	25
0.265	0.67	1	26
0.274	0.69	1	27
0.281	0.71	1	28
0.29	0.74	1	29
0.299	0.77	1	30
0.308	0.82	1	31
0.319	0.84	1	32
0.326	0.85	1	33
0.335	0.88	1	34
0.342	0.92	1	35
0.352	0.96	1	36
0.358	0.99	1	37
0.366	1	1	38
0.375	1.04	1	39
0.384	1.07	1	40
0.396	1.1	1	41
0.395	1.12	1	42
0.402	1.15	1	43
0.409	1.17	1	44
0.412	1.18	1	45
0.425	1.23	1	46
0.434	1.26	1	47
0.437	1.28	1	48
0.444	1.31	1	49
0.453	1.36	1	50
0.464	1.42	1	51
0.469	1.43	1	52
0.476	1.45	1	53
0.487	1.49	1	54
0.49	1.53	1	55
0.499	1.55	1	56
