---------			
FIGNO:MPH9760			
XPROP:p			
XUNIT:kbar			
"YPROP:Tc, Tm"			
YUNIT:K			
"PPROP:p=1 for Tm, p=2 for Tc"			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	53.13	1	1
1	51.34	1	2
2.1	51.83	1	3
6.3	47.57	1	4
6.6	43.98	1	5
8	43.16	1	6
9.5	39.07	1	7
9.8	40.22	1	8
9.9	39.07	1	9
11	36.13	1	10
11.4	34.33	1	11
12	34.01	1	12
13	32.7	1	13
13	28.28	1	14
13.2	27.96	1	15
13.7	28.12	1	16
13.6	25.99	1	17
14	25.99	1	18
14.9	19.62	1	19
15.3	14.06	1	20
15.7	9.81	1	21
16.3	-0.16	1	22
16.9	0.16	1	23
10	0.082	2	1
11.1	0.49	2	2
11.4	0.752	2	3
12	0.752	2	4
12.8	0.638	2	5
13.2	0.523	2	6
13.5	0.474	2	7
13.8	0.507	2	8
15.1	0.245	2	9
15.3	0.213	2	10
15.7	0.18	2	11
