----------
FIGNO: SP11909
XPROP: T
XUNIT: K
YPROP: C
YUNIT: J/mole.K
PPROP: 
PUNIT: 

----------
xdata	ydata	pdata	number
2.436	-.123	1	1
2.703	-.123	1	2
2.87	-.123	1	3
3.003	-.123	1	4
3.17	-.123	1	5
3.303	-.123	1	6
3.47	-.123	1	7
3.671	-.041	1	8
3.871	-.041	1	9
4.004	.041	1	10
4.171	-.041	1	11
4.405	.041	1	12
4.638	.041	1	13
4.939	.041	1	14
5.239	.123	1	15
5.539	.123	1	16
5.906	.288	1	17
6.24	.37	1	18
6.507	.452	1	19
6.807	.534	1	20
7.241	.617	1	21
7.741	.781	1	22
8.275	1.028	1	23
8.809	1.192	1	24
9.31	1.439	1	25
9.844	1.686	1	26
10.377	2.015	1	27
11.011	2.344	1	28
11.712	2.837	1	29
12.413	3.331	1	30
13.18	3.906	1	31
13.948	4.564	1	32
14.782	5.304	1	33
15.616	6.209	1	34
