---------			
FIGNO:OHC262			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
PPROP:1 H normal to plane			
PUNIT:			
---------			
xdata	ydata	pdata	number
0.15	2.892	1	1
0.24	2.838	1	2
0.27	2.784	1	3
0.37	2.74	1	4
0.45	2.677	1	5
0.72	2.488	1	6
0.97	2.29	1	7
1.19	2.084	1	8
1.39	1.895	1	9
1.53	1.751	1	10
1.63	1.599	1	11
1.72	1.491	1	12
1.83	1.419	1	13
2.11	1.24	1	14
2.25	1.132	1	15
2.52	0.997	1	16
3.01	0.746	1	17
3.42	0.647	1	18
3.51	0.566	1	19
3.82	0.431	1	20
3.91	0.404	1	21
4.02	0.341	1	22
4.22	0.243	1	23
4.63	0.054	1	24
4.83	0.018	1	25
