****			
FIGNO: MTC131519			
XPROP: Eu-content			
XUNIT: at %			
"YPROP: Tc, Tm(Moss),Tm(SUS)"			
YUNIT: K			
"PPROP: 1  Tc, ""  Tm(Moss),  3  Tm(SUS)"			
PUNIT:			
SAMPLE: La1-xEux			
****			

XDATA	YDATA	PDATA	NUMBER
0.02 	4.75 	1	1
0.34 	3.95 	1	2
0.50 	3.53 	1	3
0.52 	3.31 	1	4
0.62 	3.13 	1	5
0.71 	3.08 	1	6
0.98 	2.60 	1	7
1.11 	2.15 	1	8
1.24 	1.81 	1	9
1.33 	1.30 	1	10
0.37 	0.33 	2	1
0.49 	0.46 	2	2
1.13 	0.64 	2	3
2.92 	1.60 	2	4
4.47 	2.71 	2	5
6.38 	3.94 	2	6
4.16 	2.51 	3	1
5.11 	3.03 	3	2
6.47 	4.25 	3	3
