****			
FIGNO: MPH154122			
XPROP: P			
XUNIT: GPa			
"YPROP: Tc, T0, Tn"			
YUNIT: K			
PPROP: 			
PUNIT: 			
sample: Ba0.79K0.21Fe2As2			
****			
			
XDATA	YDATA	PDATA	NUMBER
0.00 	17.7 	Tc	1
0.32 	19.2 	Tc	2
0.56 	21.4 	Tc	3
0.71 	21.6 	Tc	4
0.91 	21.6 	Tc	5
1.41 	18.4 	Tc	6
1.84 	17.7 	Tc	7
2.07 	16.9 	Tc	8
2.17 	17.1 	Tc	9
2.40 	16.4 	Tc	10
2.63 	16.2 	Tc	11
0.91 	25.1 	T0	1
1.08 	30.1 	T0	2
1.41 	41.3 	T0	3
1.83 	46.7 	T0	4
2.07 	48.0 	T0	5
2.17 	49.1 	T0	6
2.40 	51.0 	T0	7
2.63 	52.5 	T0	8
0.00 	97.7 	Tn	1
0.32 	96.0 	Tn	2
0.56 	93.2 	Tn	3
0.71 	91.7 	Tn	4
0.91 	90.2 	Tn	5
1.08 	86.1 	Tn	6
1.40 	82.8 	Tn	7
1.83 	79.1 	Tn	8
2.07 	77.2 	Tn	9
2.17 	75.9 	Tn	10
2.40 	72.6 	Tn	11
2.63 	71.1 	Tn	12
