----------
FIGNO: THC2142
XPROP: T
XUNIT: K
YPROP: THERMAL-C
YUNIT: W/K
PPROP: 
PUNIT: 

----------
xdata	ydata	pdata	number
.171	.06	1	1
.224	.099	1	2
.338	.242	1	3
.407	.392	1	4
.48	.582	1	5
.533	.763	1	6
.641	1.206	1	7
.726	1.792	1	8
.839	2.608	1	9
.99	4.125	1	10
1.192	6.801	1	11
1.559	13.249	1	12
1.997	26.352	1	13
1.997	26.352	1	13
2.559	46.255	1	14
2.559	46.255	1	14
3.082	67.306	1	15
3.082	67.306	1	15
