---------			
FIGNO:MHC40722			
XPROP:T/Tc			
XUNIT:			
"YPROP:Hc2, Hc"			
YUNIT:kOe			
"PPROP:1  Hc2,  2 Hc"			
PUNIT:			
---------			
xdata	ydata	pdata	number
0.595	2.21	1	
0.647	1.94	1	
0.696	1.75	1	
0.744	1.46	1	
0.798	1.19	1	
0.847	0.9	1
0.895	0.61	1
0.936	0.43	1
0.946	0.33	1
0.967	0.24	1
0.979	0.19	1
0.986	0.16	1
0.597	0.96	2
0.651	0.86	2
0.698	0.76	2
0.748	0.64	2
0.797	0.54	2
0.847	0.4	2
0.897	0.28	2
0.938	0.17	2
0.948	0.13	2
0.969	0.08	2
0.979	0.06	2
0.988	0.06	2
