****			
FIGNO: HC151640			
XPROP: T			
XUNIT: K			
YPROP: Hc2			
YUNIT: T			
"PPROP: 1  Hc//ab,  2  Hc//c"			
PUNIT:			
SAMPLE: SmFeAsO0.8F0.2			
****			

XDATA	YDATA	PDATA	NUMBER
32.4 	57.4 	1	1
34.3 	47.0 	1	2
35.9 	39.5 	1	3
37.0 	32.5 	1	4
38.2 	24.2 	1	5
39.1 	17.7 	1	6
39.7 	12.3 	1	7
40.6 	1.1 	1	8
8.2 	46.2 	2	1
11.5 	42.7 	2	2
15.9 	36.5 	2	3
19.9 	32.2 	2	4
23.1 	27.7 	2	5
28.0 	19.3 	2	6
32.4 	14.0 	2	7
34.3 	11.3 	2	8
36.3 	7.8 	2	9
38.2 	4.6 	2	10
40.0 	1.6 	2	11
41.1 	0.3 	2	12
