---------			
FIGNO:MTC90098			
XPROP:P			
XUNIT:kbar			
YPROP:Tc			
YUNIT:K			
PPROP:Ce-content x in La1-xCex			
PUNIT:			

---------			
xdata	ydata	pdata	number
0	5.89	0	1
5.1	6.68	0	2
12	7.55	0	3
15.7	7.98	0	4
21.2	8.57	0	5
0	4.65	0.007	1
3	4.8	0.007	2
8.1	5.03	0.007	3
11.2	5.05	0.007	4
15.7	5.35	0.007	5
19.8	5.84	0.007	6
22.7	6.18	0.007	7
0	3.69	0.013	1
3	3.65	0.013	2
8.2	3.43	0.013	3
11.4	3.24	0.013	4
12.8	3.26	0.013	5
14.5	3.33	0.013	6
15.5	3.39	0.013	7
16.1	3.43	0.013	8
19.8	4.07	0.013	9
22.6	4.54	0.013	10
0	2.56	0.02	1
2.4	2.24	0.02	2
4.6	1.36	0.02	3
17.4	0.94	0.02	4
20.2	1.9	0.02	5
23.6	3.24	0.02	6
