---------			
FIGNO:SP6020M			
XPROP:T2			
XUNIT:K2			
YPROP:C/T			
YUNIT:mJ/mol.K2			
PPROP:			
PUNIT:			

---------			
xdata	ydata	pdata	number
11.1	50.79	1	1
13.9	53.97	1	2
15.6	60.32	1	3
17.8	69.84	1	4
20.6	85.71	1	5
23.9	101.59	1	6
26.1	114.29	1	7
27.2	120.63	1	8
28.3	126.98	1	9
30.6	136.51	1	10
31.7	142.86	1	11
33.3	155.56	1	12
33.9	155.56	1	13
35.6	165.08	1	14
37.8	177.78	1	15
40	196.83	1	16
41.7	200	1	17
42.8	206.35	1	18
45	215.87	1	19
46.1	225.4	1	20
47.8	228.57	1	21
49.4	231.75	1	22
50.6	238.1	1	23
51.1	241.27	1	24
53.9	260.32	1	25
55	266.67	1	26
56.7	282.54	1	27
57.8	282.54	1	28
59.4	279.37	1	29
62.2	307.94	1	30
63.3	307.94	1	31
65	304.76	1	32
67.2	320.63	1	33
70.6	339.68	1	34
73.3	339.68	1	35
75.6	349.21	1	36
75.6	361.9	1	37
77.8	368.25	1	38
78.9	377.78	1	39
80.6	380.95	1	40
81.7	387.3	1	41
83.3	380.95	1	42
85	409.52	1	43
86.7	406.35	1	44
88.3	406.35	1	45
90	406.35	1	46
91.7	428.57	1	47
94.4	425.4	1	48
94.4	415.87	1	49
97.2	422.22	1	50
97.8	434.92	1	51
101.7	412.7	1	52
100.6	387.3	1	53
104.4	365.08	1	54
104.4	339.68	1	55
107.8	355.56	1	56
108.3	342.86	1	57
111.7	368.25	1	58
115.6	371.43	1	59
116.7	390.48	1	60
119.4	412.7	1	61
121.1	387.3	1	62
123.3	412.7	1	63
124.4	396.83	1	64
127.8	400	1	65
131.7	396.83	1	66
136.7	428.57	1	67
140	453.97	1	68
143.9	457.14	1	69
150	495.24	1	70
156.7	466.67	1	71
162.8	492.06	1	72
170.6	492.06	1	73
177.2	523.81	1	74
184.4	517.46	1	75
191.7	565.08	1	76
