---------			
FIGNO:HIR9027			
XPROP:T			
XUNIT:K			
"YPROP:Hirr, Hc1"			
YUNIT:T			
"PPROP:1=Hirr, 2=Hc1"			
PUNIT:			

---------			
xdata	ydata	pdata	number
26.7	2	1	1
27.3	1.48	1	2
29.1	0.99	1	3
31.5	0.72	1	4
34.5	0.47	1	5
37	0.38	1	6
38.8	0.27	1	7
41.8	0.18	1	8
44.8	0.09	1	9
47.3	0.07	1	10
48.2	0.074	1	11
50.6	0.05	1	12
53	0.035	1	13
56.1	0.02	1	14
57.3	0.015	1	15
59.8	0.01	1	16
4.3	0.026	2	1
9.8	0.027	2	2
20.1	0.024	2	3
29.3	0.02	2	4
39	0.014	2	5
49.4	0.01	2	6
60.4	0.009	2	7
69.5	0.007	2	8
97	0	2	9
