---------			
FIGNO:MHC90009			
XPROP:T			
XUNIT:K			
YPROP:Hc2			
YUNIT:T			
"PPROP: defined as 1  R=0.9Rn, 2 R=0.1Rn"			
PUNIT:			

---------			
xdata	ydata	pdata	number
2.43	8.98	1	1
2.7	8	1	2
2.9	6.99	1	3
3.11	5.94	1	4
3.28	5	1	5
3.49	3.98	1	6
3.73	2.97	1	7
3.95	1.96	1	8
4.19	0.98	1	9
4.3	0.51	1	10
4.41	0.19	1	11
4.47	0.06	1	12
1.04	8.98	2	1
1.32	7.97	2	2
1.56	6.99	2	3
1.7	6.01	2	4
1.95	5	2	5
2.19	3.98	2	6
2.43	2.97	2	7
2.72	1.99	2	8
3.02	0.98	2	9
3.22	0.47	2	10
3.41	0.19	2	11
3.48	0.09	2	12
3.62	0	2	13
