****			
FIGNO: OTC428			
XPROP: P (uniaxial)			
XUNIT: kbar			
YPROP: Tc			
YUNIT: K			
"PPROP: 1  H//a+c(inplane),  2 H/n a+c(inplane),  3 H//b (interplane)"			
PUNIT:			
SAMPLE: beta-(BDA-TTP)2AsF6			
****			

XDATA	YDATA	PDATA	NUMBER
0.0 	7.24 	1	1
0.6 	7.37 	1	2
1.2 	7.37 	1	3
2.0 	7.35 	1	4
2.8 	7.20 	1	5
3.4 	7.45 	1	6
4.0 	7.71 	1	7
4.6 	7.71 	1	8
5.0 	7.68 	1	9
5.5 	7.58 	1	10
6.0 	7.31 	1	11
7.0 	7.05 	1	12
8.0 	6.51 	1	13
9.0 	6.06 	1	14
10.0 	4.99 	1	15
0.0 	6.91 	2	1
0.6 	6.86 	2	2
1.2 	6.80 	2	3
2.0 	6.76 	2	4
2.8 	6.72 	2	5
3.4 	6.72 	2	6
4.0 	6.78 	2	7
4.5 	6.65 	2	8
5.0 	6.29 	2	9
5.5 	5.49 	2	10
6.0 	4.65 	2	11
7.0 	3.77 	2	12
8.0 	3.52 	2	13
0.0 	6.92 	3	1
0.7 	6.97 	3	2
1.2 	7.14 	3	3
2.1 	7.49 	3	4
2.9 	7.58 	3	5
3.5 	7.39 	3	6
4.0 	7.35 	3	7
4.5 	7.22 	3	8
5.0 	7.26 	3	9
5.5 	7.30 	3	10
6.1 	7.24 	3	11
7.0 	7.18 	3	12
8.0 	6.92 	3	13
9.0 	6.59 	3	14
