---------			
FIGNO:SP40264			
XPROP:C/T			
XUNIT:J/mol.K2			
YPROP:T			
YUNIT:K			
PPROP:sample number			
PUNIT:			
---------			
xdata	ydata	pdata	number
0.329	1.018	B	1
0.335	1.037	B	2
0.347	1.064	B	3
0.355	1.082	B	4
0.363	1.105	B	5
0.376	1.128	B	6
0.388	1.146	B	7
0.398	1.169	B	8
0.404	1.215	B	9
0.414	1.242	B	10
0.422	1.269	B	11
0.427	1.288	B	12
0.433	1.306	B	13
0.439	1.333	B	14
0.445	1.352	B	15
0.449	1.365	B	16
0.455	1.384	B	17
0.461	1.393	B	18
0.469	1.416	B	19
0.48	1.452	B	20
0.486	1.475	B	21
0.496	1.489	B	22
0.502	1.466	B	23
0.508	1.447	B	24
0.51	1.411	B	25
0.512	1.402	B	26
0.516	1.324	B	27
0.524	1.183	B	28
0.527	1.032	B	29
0.535	0.954	B	30
0.533	0.895	B	31
0.541	0.799	B	32
0.547	0.735	B	33
0.551	0.708	B	34
0.557	0.685	B	35
0.563	0.671	B	36
0.576	0.662	B	37
0.592	0.653	B	38
0.604	0.648	B	39
0.612	0.648	B	40
0.624	0.648	B	41
0.641	0.639	B	42
0.651	0.639	B	43
0.333	1.621	A	1
0.343	1.644	A	2
0.357	1.671	A	3
0.365	1.699	A	4
0.371	1.721	A	5
0.378	1.74	A	6
0.384	1.753	A	7
0.39	1.776	A	8
0.4	1.808	A	9
0.406	1.831	A	10
0.414	1.849	A	11
0.424	1.89	A	12
0.433	1.909	A	13
0.437	1.904	A	14
0.443	1.872	A	15
0.447	1.817	A	16
0.455	1.735	A	17
0.459	1.616	A	18
0.463	1.447	A	19
0.467	1.297	A	20
0.467	1.237	A	21
0.471	1.105	A	22
0.476	1.059	A	23
0.484	0.959	A	24
0.488	0.909	A	25
0.508	0.858	A	26
0.518	0.845	A	27
0.531	0.836	A	28
0.545	0.822	A	29
0.559	0.813	A	30
0.573	0.808	A	31
0.588	0.808	A	32
0.598	0.795	A	33
0.608	0.79	A	34
0.618	0.785	A	35
0.631	0.776	A	36
0.639	0.776	A	37
0.647	0.772	A	38
0.657	0.772	A	39
0.665	0.772	A	40
0.673	0.767	A	41
0.684	0.763	A	42
